mmm_timeseries_id,organisation_id,organisation_vertical,organisation_subvertical,organisation_marketing_sources,organisation_primary_territory_name,territory_name,date_day,currency_code,first_purchases,first_purchases_units,first_purchases_original_price,first_purchases_gross_discount,all_purchases,all_purchases_units,all_purchases_original_price,all_purchases_gross_discount,google_paid_search_spend,google_shopping_spend,google_pmax_spend,google_display_spend,google_video_spend,meta_facebook_spend,meta_instagram_spend,meta_other_spend,tiktok_spend,google_paid_search_clicks,google_shopping_clicks,google_pmax_clicks,google_display_clicks,google_video_clicks,meta_facebook_clicks,meta_instagram_clicks,meta_other_clicks,tiktok_clicks,google_paid_search_impressions,google_shopping_impressions,google_pmax_impressions,google_display_impressions,google_video_impressions,meta_facebook_impressions,meta_instagram_impressions,meta_other_impressions,tiktok_impressions,direct_clicks,branded_search_clicks,organic_search_clicks,email_clicks,referral_clicks,all_other_clicks,total_google_spend,total_meta_spend,day_of_week,week_of_year,month,is_weekend,is_holiday,total_google_spend_log,total_meta_spend_log
596eef7c71f933d820d0e485935d0e8f,04769dac8b828ec7a85676d9e2bffe6f,Beauty & Fitness,Hair Care,"Google, Meta",US,All Territories,2022-11-19,USD,46,57,9572.991522404,2996.503472623,55,67,10507.992205395,3311.996288421,101.781282365,0.0,99.78,0.0,0.0,148.99,0.0,0.0,0.0,106.0,0.0,231.0,0.0,0.0,101.0,0.0,0.0,0.0,2395.0,0.0,27127.0,0.0,0.0,8443.0,0.0,0.0,0.0,390.0,39.0,483.0,166.0,315.0,121.0,201.561282365,148.99,5,46,11,1,0,5.311042469726649,5.010568625207268
596eef7c71f933d820d0e485935d0e8f,04769dac8b828ec7a85676d9e2bffe6f,Beauty & Fitness,Hair Care,"Google, Meta",US,All Territories,2022-11-20,USD,59,84,11556.965710929,3937.742327828,68,97,12949.963750429,4512.645681828,120.57,0.0,116.87,0.0,0.0,148.23,0.0,0.0,0.0,105.0,0.0,269.0,0.0,0.0,84.0,0.0,0.0,0.0,1099.0,0.0,24484.0,0.0,0.0,8113.0,0.0,0.0,0.0,420.0,78.0,686.0,149.0,401.0,137.0,237.44,148.23,6,46,11,1,0,5.474117706351726,5.0054887399433765
596eef7c71f933d820d0e485935d0e8f,04769dac8b828ec7a85676d9e2bffe6f,Beauty & Fitness,Hair Care,"Google, Meta",US,All Territories,2022-11-21,USD,162,209,31496.750910606,14746.348568167,208,291,39775.689349631,18588.818275727,103.687951028,0.0,74.88,0.0,0.0,106.38,0.0,0.0,0.0,142.0,0.0,154.0,0.0,0.0,55.0,0.0,0.0,0.0,888.0,0.0,17314.0,0.0,0.0,4248.0,0.0,0.0,0.0,938.0,91.0,578.0,2340.0,368.0,141.0,178.56795102799998,106.38,0,47,11,0,0,5.1905536935526655,4.676373944994423
596eef7c71f933d820d0e485935d0e8f,04769dac8b828ec7a85676d9e2bffe6f,Beauty & Fitness,Hair Care,"Google, Meta",US,All Territories,2022-11-22,USD,179,236,37114.699611329,17890.805918811,216,297,45216.679248202,21646.196647619,114.848647995,0.0,94.19,0.0,0.0,205.42,86.69,0.04,0.0,121.0,0.0,152.0,0.0,0.0,103.0,70.0,0.0,0.0,1304.0,0.0,19902.0,0.0,0.0,8148.0,5829.0,6.0,0.0,867.0,88.0,597.0,2585.0,358.0,160.0,209.038647995,292.15000000000003,1,47,11,0,0,5.347291551855969,5.6806844234102245
596eef7c71f933d820d0e485935d0e8f,04769dac8b828ec7a85676d9e2bffe6f,Beauty & Fitness,Hair Care,"Google, Meta",US,All Territories,2022-11-23,USD,238,322,44874.858522578,22437.373287558,304,499,61199.839581824,30868.873817181,116.73781778,0.0,119.19,0.0,0.0,353.88,185.31,0.05,0.0,141.0,0.0,184.0,0.0,0.0,221.0,73.0,0.0,0.0,907.0,0.0,24505.0,0.0,0.0,14596.0,9730.0,28.0,0.0,853.0,70.0,725.0,2768.0,391.0,155.0,235.92781778,539.24,2,47,11,0,0,5.467755528416274,6.292013485266587
596eef7c71f933d820d0e485935d0e8f,04769dac8b828ec7a85676d9e2bffe6f,Beauty & Fitness,Hair Care,"Google, Meta",US,All Territories,2022-11-24,USD,316,429,61634.841173106,30817.34750361,364,521,73036.700055774,36518.276944944,142.491885572,0.0,123.46,0.0,0.0,407.4,108.41,2.49,0.0,175.0,0.0,174.0,0.0,0.0,181.0,45.0,1.0,0.0,789.0,0.0,19739.0,0.0,0.0,12821.0,4957.0,40.0,0.0,898.0,126.0,916.0,2079.0,759.0,217.0,265.951885572,518.3,3,47,11,0,0,5.587068438311397,6.252481750850273
596eef7c71f933d820d0e485935d0e8f,04769dac8b828ec7a85676d9e2bffe6f,Beauty & Fitness,Hair Care,"Google, Meta",US,All Territories,2022-11-25,USD,612,779,120577.747676866,60323.77800461,716,949,140167.665249602,70118.728415452,560.351822786,0.0,367.43,0.0,0.0,863.8,432.2,2.56,0.0,437.0,0.0,387.0,0.0,0.0,298.0,105.0,1.0,0.0,6709.0,0.0,51285.0,0.0,0.0,24160.0,15189.0,195.0,0.0,1211.0,225.0,971.0,1938.0,1014.0,325.0,927.781822786,1298.56,4,47,11,0,0,6.833873859548333,7.169781024620132
596eef7c71f933d820d0e485935d0e8f,04769dac8b828ec7a85676d9e2bffe6f,Beauty & Fitness,Hair Care,"Google, Meta",US,All Territories,2022-11-26,USD,238,326,46001.884995843,23000.904232921,276,395,55259.871350715,27629.899872762,245.641315667,0.0,894.85,0.0,0.0,1106.59,539.4,10.73,0.0,188.0,0.0,652.0,0.0,0.0,500.0,195.0,2.0,0.0,5032.0,0.0,99868.0,0.0,0.0,42098.0,32492.0,320.0,0.0,844.0,62.0,655.0,1526.0,788.0,161.0,1140.491315667,1656.7199999999998,5,47,11,1,0,7.040090858115242,7.413198443267252
596eef7c71f933d820d0e485935d0e8f,04769dac8b828ec7a85676d9e2bffe6f,Beauty & Fitness,Hair Care,"Google, Meta",US,All Territories,2022-11-27,USD,259,338,51843.921079345,25921.964680309,301,403,60273.910870544,30136.954575909,402.06,0.0,1082.06,0.0,0.0,892.52,430.19,20.4,0.0,244.0,0.0,769.0,0.0,0.0,389.0,208.0,6.0,0.0,8401.0,0.0,134878.0,0.0,0.0,31992.0,22767.0,466.0,0.0,788.0,51.0,547.0,1221.0,1134.0,108.0,1484.12,1343.1100000000001,6,47,11,1,0,7.303250856052811,7.2034873629720515
596eef7c71f933d820d0e485935d0e8f,04769dac8b828ec7a85676d9e2bffe6f,Beauty & Fitness,Hair Care,"Google, Meta",US,All Territories,2022-11-28,USD,520,646,102935.578628417,51467.715104181,605,769,119233.581236828,59616.712702308,624.63,0.0,814.97,0.0,0.0,862.04,284.02,0.34,0.0,312.0,0.0,581.0,0.0,0.0,291.0,90.0,0.0,0.0,8818.0,0.0,97623.0,0.0,0.0,21810.0,8477.0,187.0,0.0,890.0,64.0,690.0,1217.0,1596.0,154.0,1439.6,1146.3999999999999,0,48,11,0,0,7.272814972455262,7.04525379216777
596eef7c71f933d820d0e485935d0e8f,04769dac8b828ec7a85676d9e2bffe6f,Beauty & Fitness,Hair Care,"Google, Meta",US,All Territories,2022-11-29,USD,187,240,39957.967637152,19978.964328939,218,297,46362.935682374,23195.95335155,552.32,0.0,636.38,0.0,0.0,931.14,371.6,6.15,0.0,257.0,0.0,532.0,0.0,0.0,365.0,95.0,1.0,0.0,8005.0,0.0,90366.0,0.0,0.0,27634.0,11271.0,484.0,0.0,655.0,35.0,463.0,677.0,801.0,111.0,1188.7,1308.89,1,48,11,0,0,7.08145645348248,7.177698443203916
596eef7c71f933d820d0e485935d0e8f,04769dac8b828ec7a85676d9e2bffe6f,Beauty & Fitness,Hair Care,"Google, Meta",US,All Territories,2022-11-30,USD,112,155,22358.93454976,10495.540519189,128,176,25458.929529258,11921.383505484,662.456310943,0.0,734.76,0.0,0.0,815.27,304.12,0.78,0.0,268.0,0.0,677.0,0.0,0.0,341.0,115.0,0.0,0.0,10757.0,0.0,101266.0,0.0,0.0,25014.0,12997.0,336.0,0.0,551.0,24.0,405.0,519.0,769.0,90.0,1397.2163109429998,1120.1699999999998,2,48,11,0,0,7.242952639682134,7.022128061886635
596eef7c71f933d820d0e485935d0e8f,04769dac8b828ec7a85676d9e2bffe6f,Beauty & Fitness,Hair Care,"Google, Meta",US,All Territories,2022-12-01,USD,82,96,15774.99864964,7105.196941296,93,114,17575.98864964,7975.096941296,523.88135139,0.0,740.4,0.0,0.0,704.79,281.69,5.25,0.0,209.0,0.0,663.0,0.0,0.0,245.0,68.0,1.0,0.0,8287.0,0.0,92437.0,0.0,0.0,24365.0,10504.0,174.0,0.0,507.0,33.0,436.0,433.0,642.0,95.0,1264.28135139,991.73,3,48,12,0,0,7.143049788597709,6.900458723749499
596eef7c71f933d820d0e485935d0e8f,04769dac8b828ec7a85676d9e2bffe6f,Beauty & Fitness,Hair Care,"Google, Meta",US,All Territories,2022-12-02,USD,92,100,15839.957742027,7127.970465998,103,113,17580.948834126,7911.40762275,521.04,0.0,721.71,0.0,0.0,856.56,289.89,4.18,0.0,256.0,0.0,716.0,0.0,0.0,282.0,81.0,1.0,0.0,8921.0,0.0,109722.0,0.0,0.0,29696.0,16673.0,40.0,0.0,1001.0,39.0,400.0,344.0,600.0,92.0,1242.75,1150.6299999999999,4,48,12,0,0,7.1258862884728025,7.04893360911076
596eef7c71f933d820d0e485935d0e8f,04769dac8b828ec7a85676d9e2bffe6f,Beauty & Fitness,Hair Care,"Google, Meta",US,All Territories,2022-12-03,USD,96,114,17752.988797239,8009.802422929,113,135,20461.97842091,9363.760030452,546.51034352,0.0,291.25,0.0,0.0,515.78,248.61,6.87,0.0,291.0,0.0,476.0,0.0,0.0,182.0,62.0,1.0,0.0,12517.0,0.0,73269.0,0.0,0.0,17075.0,11685.0,57.0,0.0,404.0,51.0,434.0,379.0,703.0,101.0,837.76034352,771.26,5,48,12,1,0,6.731925020275426,6.649321280889342
596eef7c71f933d820d0e485935d0e8f,04769dac8b828ec7a85676d9e2bffe6f,Beauty & Fitness,Hair Care,"Google, Meta",US,All Territories,2022-12-04,USD,131,160,24035.937415172,10816.148941298,152,190,27559.93866129,12401.953577786,465.092918324,0.0,556.33,0.0,0.0,533.8,151.86,1.1,0.0,252.0,0.0,776.0,0.0,0.0,161.0,29.0,2.0,0.0,10076.0,0.0,76679.0,0.0,0.0,17888.0,7809.0,141.0,0.0,445.0,54.0,371.0,326.0,736.0,105.0,1021.422918324,686.76,6,48,12,1,0,6.929930499573127,6.533439939866189
596eef7c71f933d820d0e485935d0e8f,04769dac8b828ec7a85676d9e2bffe6f,Beauty & Fitness,Hair Care,"Google, Meta",US,All Territories,2022-12-05,USD,100,129,19805.146549727,8367.244857255,113,147,21793.146398018,9320.957146676,338.307377823,0.0,748.25,0.0,0.0,454.82,80.93,0.58,0.0,204.0,0.0,822.0,0.0,0.0,187.0,20.0,0.0,0.0,7099.0,0.0,83824.0,0.0,0.0,14363.0,1925.0,66.0,0.0,466.0,37.0,456.0,193.0,730.0,90.0,1086.557377823,536.33,0,49,12,0,0,6.991689522787567,6.286612430905277
596eef7c71f933d820d0e485935d0e8f,04769dac8b828ec7a85676d9e2bffe6f,Beauty & Fitness,Hair Care,"Google, Meta",US,All Territories,2022-12-06,USD,77,92,15204.007627346,6005.944409242,93,118,17913.002155367,7089.548080932,316.070124723,0.0,1110.28,0.0,0.0,519.86,89.17,1.02,0.0,215.0,0.0,1011.0,0.0,0.0,206.0,31.0,3.0,0.0,7309.0,0.0,135544.0,0.0,0.0,15277.0,2823.0,125.0,0.0,469.0,38.0,421.0,469.0,599.0,79.0,1426.350124723,610.05,1,49,12,0,0,7.2635749445807,6.41517878888401
596eef7c71f933d820d0e485935d0e8f,04769dac8b828ec7a85676d9e2bffe6f,Beauty & Fitness,Hair Care,"Google, Meta",US,All Territories,2022-12-07,USD,90,111,16915.986766769,6562.800291419,104,129,19137.977023359,7590.820394055,278.252455929,0.0,1011.07,0.0,0.0,354.49,97.76,0.72,0.0,390.0,0.0,993.0,0.0,0.0,134.0,24.0,0.0,0.0,21876.0,0.0,150481.0,0.0,0.0,11184.0,1905.0,80.0,0.0,413.0,74.0,416.0,136.0,598.0,116.0,1289.3224559290002,452.97,2,49,12,0,0,7.1626474319558975,6.118031116562861
596eef7c71f933d820d0e485935d0e8f,04769dac8b828ec7a85676d9e2bffe6f,Beauty & Fitness,Hair Care,"Google, Meta",US,All Territories,2022-12-08,USD,105,134,19332.983091686,7729.978295162,116,155,21453.983091686,8578.378295162,206.347525199,0.0,525.75,0.0,0.0,118.08,11.86,0.07,0.0,211.0,0.0,505.0,0.0,0.0,55.0,2.0,0.0,0.0,6782.0,0.0,81314.0,0.0,0.0,3395.0,299.0,43.0,0.0,757.0,76.0,501.0,373.0,541.0,107.0,732.097525199,130.01,3,49,12,0,0,6.5972787424210875,4.87527365616558
596eef7c71f933d820d0e485935d0e8f,04769dac8b828ec7a85676d9e2bffe6f,Beauty & Fitness,Hair Care,"Google, Meta",US,All Territories,2022-12-09,USD,89,98,16122.969933134,6340.797059184,96,122,17756.97002243,7083.812923042,193.017286115,0.0,282.33,0.0,0.0,140.47,15.23,0.03,0.0,309.0,0.0,386.0,0.0,0.0,37.0,7.0,0.0,0.0,9808.0,0.0,60243.0,0.0,0.0,4354.0,291.0,32.0,0.0,435.0,78.0,489.0,114.0,495.0,124.0,475.347286115,155.73,4,49,12,0,0,6.166147180886638,5.054524579665976
596eef7c71f933d820d0e485935d0e8f,04769dac8b828ec7a85676d9e2bffe6f,Beauty & Fitness,Hair Care,"Google, Meta",US,All Territories,2022-12-10,USD,106,129,20029.987551126,7912.803391556,117,151,22635.486674753,8964.813041006,238.655526349,0.0,514.85,0.0,0.0,129.26,21.12,0.0,0.0,501.0,0.0,603.0,0.0,0.0,56.0,12.0,0.0,0.0,28729.0,0.0,88932.0,0.0,0.0,3942.0,748.0,35.0,0.0,489.0,95.0,514.0,373.0,591.0,170.0,753.5055263490001,150.38,5,49,12,1,0,6.626062602699304,5.019793231881021
596eef7c71f933d820d0e485935d0e8f,04769dac8b828ec7a85676d9e2bffe6f,Beauty & Fitness,Hair Care,"Google, Meta",US,All Territories,2022-12-11,USD,117,157,23479.009544753,9324.800903831,131,180,25419.999544753,10061.600903831,222.829322551,0.0,453.8,0.0,0.0,150.99,28.16,0.11,0.0,586.0,0.0,548.0,0.0,0.0,61.0,6.0,0.0,0.0,34517.0,0.0,88533.0,0.0,0.0,4480.0,994.0,49.0,0.0,405.0,85.0,555.0,108.0,634.0,128.0,676.629322551,179.26000000000002,6,49,12,1,0,6.518600416532302,5.194400253128264
596eef7c71f933d820d0e485935d0e8f,04769dac8b828ec7a85676d9e2bffe6f,Beauty & Fitness,Hair Care,"Google, Meta",US,All Territories,2022-12-12,USD,113,136,19892.977970021,7871.251827903,118,146,20799.977970021,8195.251827903,219.251191709,0.0,487.5,0.0,0.0,211.7,49.98,3.68,0.0,555.0,0.0,524.0,0.0,0.0,140.0,21.0,1.0,0.0,32185.0,0.0,88711.0,0.0,0.0,7724.0,1643.0,114.0,0.0,468.0,73.0,524.0,92.0,632.0,147.0,706.7511917090001,265.36,0,50,12,0,0,6.562092607789956,5.584848777242422
596eef7c71f933d820d0e485935d0e8f,04769dac8b828ec7a85676d9e2bffe6f,Beauty & Fitness,Hair Care,"Google, Meta",US,All Territories,2022-12-13,USD,95,116,17465.972223025,6946.403333607,104,134,19037.972223025,7575.203333607,266.544201431,0.0,340.08,0.0,0.0,341.73983953,75.479896981,5.73,0.0,541.0,0.0,440.0,0.0,0.0,260.0,53.0,3.0,0.0,25936.0,0.0,68917.0,0.0,0.0,14574.0,2703.0,160.0,0.0,420.0,66.0,438.0,217.0,525.0,133.0,606.624201431,422.94973651099997,1,50,12,0,0,6.409556601118305,6.049614902240207
596eef7c71f933d820d0e485935d0e8f,04769dac8b828ec7a85676d9e2bffe6f,Beauty & Fitness,Hair Care,"Google, Meta",US,All Territories,2022-12-14,USD,88,100,15493.936062541,6100.191636731,94,107,16327.925958685,6483.205392222,186.828810052,0.0,512.66,0.0,0.0,359.107885427,79.869638412,1.42,0.0,222.0,0.0,537.0,0.0,0.0,194.0,55.0,1.0,0.0,4103.0,0.0,92779.0,0.0,0.0,12321.0,3315.0,173.0,0.0,360.0,66.0,341.0,56.0,495.0,122.0,699.488810052,440.39752383900003,2,50,12,0,0,6.551778391419637,6.089945884017594
596eef7c71f933d820d0e485935d0e8f,04769dac8b828ec7a85676d9e2bffe6f,Beauty & Fitness,Hair Care,"Google, Meta",US,All Territories,2022-12-15,USD,104,130,19861.973158114,7873.601704455,118,155,21589.958055938,8656.694281322,141.782967479,0.0,413.97,0.0,0.0,268.387266661,55.795091532,2.78,0.0,203.0,0.0,451.0,0.0,0.0,116.0,34.0,2.0,0.0,3504.0,0.0,85867.0,0.0,0.0,6814.0,2521.0,103.0,0.0,393.0,80.0,394.0,278.0,529.0,125.0,555.7529674790001,326.962358193,3,50,12,0,0,6.322121636125967,5.792898840191819
596eef7c71f933d820d0e485935d0e8f,04769dac8b828ec7a85676d9e2bffe6f,Beauty & Fitness,Hair Care,"Google, Meta",US,All Territories,2022-12-16,USD,70,84,12734.786340882,4994.405861701,80,97,14097.79348611,5603.617824025,171.623449712,0.0,211.73,0.0,0.0,268.66,76.0,0.32,0.0,304.0,0.0,292.0,0.0,0.0,221.0,40.0,1.0,0.0,10224.0,0.0,48808.0,0.0,0.0,11999.0,3488.0,98.0,0.0,368.0,55.0,500.0,83.0,544.0,121.0,383.353449712,344.98,4,50,12,0,0,5.951562571199118,5.846380969918831
596eef7c71f933d820d0e485935d0e8f,04769dac8b828ec7a85676d9e2bffe6f,Beauty & Fitness,Hair Care,"Google, Meta",US,All Territories,2022-12-17,USD,83,109,16297.987999891,6489.58628928,99,130,19105.977999891,7554.57628928,186.73284432,0.0,160.02,0.0,0.0,186.79,41.84,0.06,0.0,309.0,0.0,289.0,0.0,0.0,260.0,35.0,0.0,0.0,11077.0,0.0,44519.0,0.0,0.0,11948.0,2765.0,29.0,0.0,320.0,71.0,463.0,324.0,539.0,122.0,346.75284432,228.69,5,50,12,1,0,5.851492009979305,5.436730573701663
596eef7c71f933d820d0e485935d0e8f,04769dac8b828ec7a85676d9e2bffe6f,Beauty & Fitness,Hair Care,"Google, Meta",US,All Territories,2022-12-18,USD,70,78,12352.973599698,4889.382469984,79,95,13695.971519313,5445.18163783,181.799922901,0.0,213.43,0.0,0.0,194.83,55.35,1.94,0.0,367.0,0.0,354.0,0.0,0.0,268.0,30.0,1.0,0.0,15881.0,0.0,48041.0,0.0,0.0,12275.0,3240.0,33.0,0.0,286.0,59.0,368.0,90.0,500.0,113.0,395.229922901,252.12,6,50,12,1,0,5.981994656150108,5.5338636845792895
596eef7c71f933d820d0e485935d0e8f,04769dac8b828ec7a85676d9e2bffe6f,Beauty & Fitness,Hair Care,"Google, Meta",US,All Territories,2022-12-19,USD,67,71,11327.972184106,4479.202339326,78,87,12652.952184106,4977.202339326,98.916761921,0.0,240.31,0.0,0.0,186.66,46.82,0.11,0.0,319.0,0.0,319.0,0.0,0.0,257.0,22.0,0.0,0.0,20041.0,0.0,58728.0,0.0,0.0,11915.0,2567.0,34.0,0.0,296.0,68.0,343.0,74.0,421.0,105.0,339.226761921,233.59,0,51,12,0,0,5.829612342126484,5.457839309564922
596eef7c71f933d820d0e485935d0e8f,04769dac8b828ec7a85676d9e2bffe6f,Beauty & Fitness,Hair Care,"Google, Meta",US,All Territories,2022-12-20,USD,53,58,8418.95713697,3234.018854788,56,62,8769.95713697,3374.418854788,71.256397896,0.0,201.6,0.0,0.0,222.135258026,73.90308763,0.1514605742,0.0,120.0,0.0,358.0,0.0,0.0,199.0,40.0,0.0,0.0,1428.0,0.0,54120.0,0.0,0.0,13128.0,4263.0,31.0,0.0,353.0,71.0,328.0,324.0,335.0,104.0,272.856397896,296.18980623019996,1,51,12,0,0,5.612603873732067,5.69437101289534
596eef7c71f933d820d0e485935d0e8f,04769dac8b828ec7a85676d9e2bffe6f,Beauty & Fitness,Hair Care,"Google, Meta",US,All Territories,2022-12-21,USD,49,58,8239.971626208,3257.997712366,54,65,8930.971626208,3534.397712366,76.675133236,0.0,305.1,0.0,0.0,261.149928115,75.248399251,0.7568253126,0.0,114.0,0.0,519.0,0.0,0.0,166.0,29.0,0.0,0.0,1138.0,0.0,61359.0,0.0,0.0,13174.0,5273.0,100.0,0.0,661.0,81.0,302.0,72.0,283.0,106.0,381.775133236,337.15515267859996,2,51,12,0,0,5.947447697270257,5.823504821753738
596eef7c71f933d820d0e485935d0e8f,04769dac8b828ec7a85676d9e2bffe6f,Beauty & Fitness,Hair Care,"Google, Meta",US,All Territories,2022-12-22,USD,56,70,10317.000647998,4087.200259199,66,96,12190.00455536,4836.39097952,85.96527771,0.0,246.43,0.0,0.0,209.134798313,68.310710212,0.2906403648,0.0,110.0,0.0,460.0,0.0,0.0,116.0,30.0,1.0,0.0,2793.0,0.0,52723.0,0.0,0.0,10809.0,4323.0,40.0,0.0,445.0,54.0,324.0,382.0,257.0,95.0,332.39527771,277.73614888980006,3,51,12,0,0,5.80932880617919,5.6302656314583
596eef7c71f933d820d0e485935d0e8f,04769dac8b828ec7a85676d9e2bffe6f,Beauty & Fitness,Hair Care,"Google, Meta",US,All Territories,2022-12-23,USD,58,71,11158.967980425,4459.487726164,70,95,13230.969419644,5412.911233864,76.115505151,0.0,334.34,0.0,0.0,172.954500683,80.947745792,0.3059207279,0.0,87.0,0.0,501.0,0.0,0.0,94.0,46.0,0.0,0.0,2568.0,0.0,56297.0,0.0,0.0,8783.0,5392.0,31.0,0.0,293.0,48.0,306.0,279.0,245.0,79.0,410.45550515099995,254.2081672029,4,51,12,0,0,6.019700885840691,5.5420795541047045
596eef7c71f933d820d0e485935d0e8f,04769dac8b828ec7a85676d9e2bffe6f,Beauty & Fitness,Hair Care,"Google, Meta",US,All Territories,2022-12-24,USD,55,66,9723.987639486,3850.3905218,60,76,11795.993341849,4679.186938721,73.847536499,0.0,285.62,0.0,0.0,158.924797954,90.533297664,2.081827704,0.0,90.0,0.0,555.0,0.0,0.0,64.0,38.0,0.0,0.0,3944.0,0.0,58425.0,0.0,0.0,7793.0,5526.0,113.0,0.0,239.0,47.0,315.0,63.0,193.0,67.0,359.467536499,251.53992332200002,5,51,12,1,0,5.887401901349752,5.53156934838334
596eef7c71f933d820d0e485935d0e8f,04769dac8b828ec7a85676d9e2bffe6f,Beauty & Fitness,Hair Care,"Google, Meta",US,All Territories,2022-12-25,USD,63,78,10459.98985355,4146.399613784,70,95,11734.98985355,4656.399613784,115.915455606,0.0,345.21,0.0,0.0,176.590129605,91.076917279,1.573435186,0.0,144.0,0.0,658.0,0.0,0.0,97.0,39.0,0.0,0.0,6034.0,0.0,70465.0,0.0,0.0,9159.0,6235.0,106.0,0.0,359.0,71.0,355.0,86.0,244.0,96.0,461.12545560599995,269.24048207,6,51,12,1,0,6.135836403149737,5.599312236916691
596eef7c71f933d820d0e485935d0e8f,04769dac8b828ec7a85676d9e2bffe6f,Beauty & Fitness,Hair Care,"Google, Meta",US,All Territories,2022-12-26,USD,96,113,17739.961510124,6964.802103668,113,144,19661.409156933,7716.025587676,115.717180319,0.0,473.54,0.0,0.0,221.416889096,94.350294239,0.7785435494,0.0,139.0,0.0,706.0,0.0,0.0,191.0,48.0,0.0,0.0,4605.0,0.0,84866.0,0.0,0.0,11222.0,5520.0,60.0,0.0,468.0,98.0,494.0,83.0,478.0,136.0,589.257180319,316.54572688440004,0,52,12,0,0,6.380558340769225,5.760621829645769
596eef7c71f933d820d0e485935d0e8f,04769dac8b828ec7a85676d9e2bffe6f,Beauty & Fitness,Hair Care,"Google, Meta",US,All Territories,2022-12-27,USD,62,92,11387.977003396,4452.384266219,71,105,13050.945555648,5113.58220865,82.859234983,0.0,201.4,0.0,0.0,225.362249682,84.020011154,0.4483016436,0.0,97.0,0.0,444.0,0.0,0.0,185.0,47.0,0.0,0.0,5482.0,0.0,45462.0,0.0,0.0,12905.0,5360.0,65.0,0.0,481.0,70.0,432.0,77.0,326.0,108.0,284.259234983,309.8305624796,1,52,12,0,0,5.653398363268081,5.739247948535383
596eef7c71f933d820d0e485935d0e8f,04769dac8b828ec7a85676d9e2bffe6f,Beauty & Fitness,Hair Care,"Google, Meta",US,All Territories,2022-12-28,USD,65,80,11159.952896795,4056.385849152,76,98,13295.942896795,4853.185849152,200.334780941,0.0,319.76,0.0,0.0,191.711166665,71.297527047,1.308246489,0.0,172.0,0.0,573.0,0.0,0.0,110.0,32.0,2.0,0.0,8000.0,0.0,62683.0,0.0,0.0,9637.0,3810.0,48.0,0.0,557.0,87.0,342.0,542.0,323.0,148.0,520.094780941,264.316940201,2,52,12,0,0,6.255931946399652,5.580925112105555
596eef7c71f933d820d0e485935d0e8f,04769dac8b828ec7a85676d9e2bffe6f,Beauty & Fitness,Hair Care,"Google, Meta",US,All Territories,2022-12-29,USD,50,63,9351.979906005,3637.198091779,58,91,10943.979906005,4366.408091779,153.265721789,0.0,60.5,0.0,0.0,157.516291847,79.604261124,0.2903704188,0.0,153.0,0.0,186.0,0.0,0.0,67.0,34.0,0.0,0.0,7876.0,0.0,2221.0,0.0,0.0,5931.0,4191.0,30.0,0.0,371.0,106.0,552.0,116.0,310.0,165.0,213.765721789,237.4109233898,3,52,12,0,0,5.369547767912254,5.4739957537295965
596eef7c71f933d820d0e485935d0e8f,04769dac8b828ec7a85676d9e2bffe6f,Beauty & Fitness,Hair Care,"Google, Meta",US,All Territories,2022-12-30,USD,42,57,7813.971348201,2961.782901958,56,85,9806.954743698,3786.392901958,144.327845172,0.0,71.48,0.0,0.0,174.763793984,78.904123117,1.098530565,0.0,174.0,0.0,230.0,0.0,0.0,71.0,37.0,0.0,0.0,6223.0,0.0,1944.0,0.0,0.0,7047.0,3785.0,52.0,0.0,244.0,65.0,541.0,249.0,340.0,114.0,215.807845172,254.766447666,4,52,12,0,0,5.379011455128498,5.544264714263352
596eef7c71f933d820d0e485935d0e8f,04769dac8b828ec7a85676d9e2bffe6f,Beauty & Fitness,Hair Care,"Google, Meta",US,All Territories,2022-12-31,USD,48,64,9750.984181979,3741.596993717,63,88,12978.999647936,4994.401567047,109.7,0.0,93.14,0.0,0.0,169.979332691,92.90671563,0.5311605564,0.0,128.0,0.0,265.0,0.0,0.0,80.0,40.0,2.0,0.0,6867.0,0.0,2119.0,0.0,0.0,7120.0,4998.0,35.0,0.0,233.0,95.0,591.0,87.0,349.0,142.0,202.84,263.41720887739996,5,52,12,1,0,5.317335372383798,5.577528192385214
596eef7c71f933d820d0e485935d0e8f,04769dac8b828ec7a85676d9e2bffe6f,Beauty & Fitness,Hair Care,"Google, Meta",US,All Territories,2023-01-01,USD,77,89,14221.993721024,5341.194668394,93,121,16154.967038436,5986.686417364,122.52,0.0,121.53,0.0,0.0,182.646408468,93.204010678,0.6585004091,0.0,185.0,0.0,207.0,0.0,0.0,74.0,29.0,0.0,0.0,7115.0,0.0,1652.0,0.0,0.0,10807.0,5474.0,89.0,0.0,241.0,92.0,401.0,356.0,344.0,150.0,244.05,276.5089195551,6,52,1,1,0,5.501462271355557,5.62585307521083
596eef7c71f933d820d0e485935d0e8f,04769dac8b828ec7a85676d9e2bffe6f,Beauty & Fitness,Hair Care,"Google, Meta",US,All Territories,2023-01-02,USD,35,42,5443.990191435,2157.600076574,46,65,7716.993190147,2984.418310648,158.503283117,0.0,66.92,0.0,0.0,175.708876763,118.407067771,1.203036372,0.0,250.0,0.0,218.0,0.0,0.0,260.0,392.0,0.0,0.0,7960.0,0.0,2090.0,0.0,0.0,12158.0,40200.0,107.0,0.0,238.0,63.0,407.0,113.0,353.0,109.0,225.42328311699998,295.318980906,0,1,1,0,0,5.422406181664085,5.691436512284784
